"","TX_AMOUNT","TX_TIME_SECONDS","TX_TIME_DAYS","TX_FRAUD"
"70085",1121.39,9249333,107,"1"
"70086",325.12,2704330,31,"1"
"70087",1220.72,5697993,65,"1"
"70088",1205.22,4255667,49,"1"
"70089",1287.47,3403936,39,"1"
"70090",1130.56,1590507,18,"1"
"70091",1331.67,4785601,55,"1"
"70092",1736.26,8175650,94,"1"
"70093",1550.04,1800351,20,"1"
"70094",1232.7,836105,9,"1"
"70095",1135,3389300,39,"1"
"70096",1347.34,4959975,57,"1"
"70097",1011.41,6295458,72,"1"
"70098",1157.65,9262686,107,"1"
"70099",1318.2,3486950,40,"1"
"70100",1074.11,2527685,29,"1"
"70101",1036.08,553486,6,"1"
"70102",1268.86,1281458,14,"1"
"70103",1520.05,3745703,43,"1"
"70104",1815.8,5666825,65,"1"
"70105",1084.18,5640062,65,"1"
"70106",1089.38,832833,9,"1"
"70107",1033.91,3881429,44,"1"
"70108",1128.03,6011531,69,"1"
"70109",1124.57,2296021,26,"1"
"70110",1069.4,8689815,100,"1"
"70111",1714.39,7890241,91,"1"
"70112",1396.84,7640397,88,"1"
"70113",1053.99,8142393,94,"1"
"70114",1141.22,1079119,12,"1"
"70115",1007.72,5463009,63,"1"
"70116",1685.02,714481,8,"1"
"70117",1246.83,1319954,15,"1"
"70118",1453.25,3248154,37,"1"
"70119",1849.87,4788336,55,"1"
"70120",1016.27,3239461,37,"1"
"70121",1258.51,1830560,21,"1"
"70122",688.69,3920428,45,"1"
"70123",1021.38,4263225,49,"1"
"70124",1057.9,7021001,81,"1"
"70125",1303.24,3154667,36,"1"
"70126",1054.26,2291225,26,"1"
"70127",1017.75,2378788,27,"1"
"70128",1354.4,2639726,30,"1"
"70129",1300.27,987978,11,"1"
"70130",1233.47,6589168,76,"1"
"70131",1294.09,9362358,108,"1"
"70132",1006.08,2309946,26,"1"
"70133",1179.09,8171287,94,"1"
"70134",1105.45,8702502,100,"1"
"70135",1311.84,762488,8,"1"
"70136",1285.6,4024479,46,"1"
"70137",1087.88,2967494,34,"1"
"70138",281.36,1771424,20,"1"
"70139",1575.78,2541267,29,"1"
"70140",1145.04,2441537,28,"1"
"70141",1225.39,2116268,24,"1"
"70142",1249.13,211362,2,"1"
"70143",1321.37,7665690,88,"1"
"70144",1118.64,4555479,52,"1"
"70145",2197.47,8328796,96,"1"
"70146",1142.15,2647810,30,"1"
"70147",1130.56,1590507,18,"1"
"70148",1340.35,3930423,45,"1"
"70149",1387.49,7667305,88,"1"
"70150",1343.32,3675359,42,"1"
"70151",1321.32,7454487,86,"1"
"70152",1341.58,7373716,85,"1"
"70153",1306.55,5915091,68,"1"
"70154",1247.13,8972227,103,"1"
"70155",1214.63,633663,7,"1"
"70156",1228.05,996014,11,"1"
"70157",1040.29,6337293,73,"1"
"70158",1443.44,8037679,93,"1"
"70159",1299.96,8289191,95,"1"
"70160",1505.42,6733698,77,"1"
"70161",1202.72,2697130,31,"1"
"70162",1398.04,3828898,44,"1"
"70163",1417.09,4354262,50,"1"
"70164",437.18,5718584,66,"1"
"70165",1443.62,7146102,82,"1"
"70166",1215.3,4709624,54,"1"
"70167",1188.91,5186170,60,"1"
"70168",1104.86,7492062,86,"1"
"70169",1521.37,2279010,26,"1"
"70170",1217.25,8161945,94,"1"
"70171",1010.72,384944,4,"1"
"70172",1019.26,5730739,66,"1"
"70173",1074.11,2527685,29,"1"
"70174",1091.36,266811,3,"1"
"70175",1391.43,1367971,15,"1"
"70176",1043.48,7736419,89,"1"
"70177",1944.85,2559298,29,"1"
"70178",1380.91,6764751,78,"1"
"70179",1234.81,6508147,75,"1"
"70180",1735.91,2543200,29,"1"
"70181",1622.24,2549060,29,"1"
"70182",1193.73,882828,10,"1"
"70183",2386.19,896896,10,"1"
"70184",1080.34,7234829,83,"1"
"70185",1053.75,1063568,12,"1"
"70186",2089.54,3235793,37,"1"
"70187",1391.43,1367971,15,"1"
"70188",1422.05,1944149,22,"1"
"70189",1257.56,459858,5,"1"
"70190",1210.43,120341,1,"1"
"70191",1757.55,9021545,104,"1"
"70192",1447.95,2866185,33,"1"
"70193",1907.1,5484994,63,"1"
"70194",1460.68,209677,2,"1"
"70195",1032.46,6725970,77,"1"
"70196",1008.61,6089853,70,"1"
"70197",1087.59,7983635,92,"1"
"70198",1066.51,509255,5,"1"
"70199",1050.17,8912743,103,"1"
"70200",1187.12,4452609,51,"1"
"70201",1042.75,3661062,42,"1"
"70202",563.6,9357261,108,"1"
"70203",1100.24,580462,6,"1"
"70204",2841.82,391684,4,"1"
"70205",1123.15,1609958,18,"1"
"70206",1156.49,2810513,32,"1"
"70207",1147.62,9000494,104,"1"
"70208",1011.31,5932147,68,"1"
"70209",1219.42,6376521,73,"1"
"70210",1279.53,5587455,64,"1"
"70211",1287.08,1780083,20,"1"
"70212",1130.72,828443,9,"1"
"70213",1849.42,8517926,98,"1"
"70214",1300.21,1706582,19,"1"
"70215",1069.37,4468552,51,"1"
"70216",1416.78,670553,7,"1"
"70217",1205.22,221264,2,"1"
"70218",1301.44,2646516,30,"1"
"70219",1325.5,6082105,70,"1"
"70220",1062.06,4065950,47,"1"
"70221",1007.34,6617768,76,"1"
"70222",30768.5,4804068,55,"1"
"70223",1020.75,3077420,35,"1"
"70224",1016.83,4533854,52,"1"
"70225",1421.21,543663,6,"1"
"70226",1058.36,548067,6,"1"
"70227",1521.35,2269970,26,"1"
"70228",1287.89,8799961,101,"1"
"70229",1315.16,7892841,91,"1"
"70230",1220.62,7326998,84,"1"
"70231",2051.72,557027,6,"1"
"70232",1956.99,1335603,15,"1"
"70233",1381.13,1250797,14,"1"
"70234",1206.89,3485357,40,"1"
"70235",1170.87,7043186,81,"1"
"70236",1166.19,45818,0,"1"
"70237",1674.46,5913636,68,"1"
"70238",1106.49,5062259,58,"1"
"70239",1004.31,6546172,75,"1"
"70240",1074.77,2439630,28,"1"
"70241",1172.36,3960213,45,"1"
"70242",1157.47,2631105,30,"1"
"70243",1288.29,7661118,88,"1"
"70244",1106.16,8431796,97,"1"
"70245",1106.92,8012629,92,"1"
"70246",1152.66,2308830,26,"1"
"70247",21844.5,3397459,39,"1"
"70248",1111.12,6356319,73,"1"
"70249",2142.04,7818047,90,"1"
"70250",1036.08,553486,6,"1"
"70251",1336.74,930683,10,"1"
"70252",1031.59,100797,1,"1"
"70253",1143.67,593516,6,"1"
"70254",1068.96,4355563,50,"1"
"70255",1105.15,213791,2,"1"
"70256",1563.31,3409529,39,"1"
"70257",41.22,8947043,103,"1"
"70258",1310,7666436,88,"1"
"70259",1312.11,6303651,72,"1"
"70260",1761.63,4161511,48,"1"
"70261",1054.93,4729562,54,"1"
"70262",1332.18,4890498,56,"1"
"70263",1084.76,2544755,29,"1"
"70264",1067.56,5740760,66,"1"
"70265",1008.88,3375858,39,"1"
"70266",1158.09,760517,8,"1"
"70267",1261.81,7021148,81,"1"
"70268",1179.11,5688812,65,"1"
"70269",1118.7,3676355,42,"1"
"70270",1318.27,42738,0,"1"
"70271",1383.05,3968563,45,"1"
"70272",1361.24,7484304,86,"1"
"70273",1231.69,2698249,31,"1"
"70274",1122.94,130552,1,"1"
"70275",1177.62,4805245,55,"1"
"70276",1574.86,3235750,37,"1"
"70277",1383.05,3968563,45,"1"
"70278",1455.23,742190,8,"1"
"70279",1203.74,6685501,77,"1"
"70280",1333.75,564162,6,"1"
"70281",1187.99,2734558,31,"1"
"70282",4821.5,994563,11,"1"
"70283",1578.06,4349061,50,"1"
"70284",1150.74,2810423,32,"1"
"70285",1701.88,7997523,92,"1"
"70286",1126.56,2476375,28,"1"
"70287",1623.42,7693395,89,"1"
"70288",1095.88,7862554,91,"1"
"70289",1389.43,4267500,49,"1"
"70290",1114.32,1450847,16,"1"
"70291",1376.91,3586135,41,"1"
"70292",1322.59,3078858,35,"1"
"70293",1003.58,2710461,31,"1"
"70294",1073.75,1942292,22,"1"
"70295",1170.95,319639,3,"1"
"70296",1018.51,1181833,13,"1"
"70297",1552.36,707006,8,"1"
"70298",1167.29,8159159,94,"1"
"70299",1367.86,556977,6,"1"
"70300",1022.05,2109744,24,"1"
"70301",1086.02,6340163,73,"1"
"70302",1555.41,7425,0,"1"
"70303",1359.9,104445,1,"1"
"70304",13159.75,3810798,44,"1"
"70305",1263.63,5290942,61,"1"
"70306",1120.93,4112132,47,"1"
"70307",1226.36,1280475,14,"1"
"70308",1130.49,3943687,45,"1"
"70309",1276.73,1059207,12,"1"
"70310",1428.08,1777455,20,"1"
"70311",1215.27,7985155,92,"1"
"70312",1612.44,7477729,86,"1"
"70313",1541.91,229756,2,"1"
"70314",1189.06,8788640,101,"1"
"70315",1517.68,7199955,83,"1"
"70316",1596.99,357711,4,"1"
"70317",1042.45,3981709,46,"1"
"70318",1197.73,7827739,90,"1"
"70319",1125.07,745196,8,"1"
"70320",1154,3677194,42,"1"
"70321",1071.86,7024532,81,"1"
"70322",1307.56,3050685,35,"1"
"70323",1013.19,295628,3,"1"
"70324",1030.13,5059054,58,"1"
"70325",1471.8,9210742,106,"1"
"70326",1427.05,450737,5,"1"
"70327",1198.88,9287953,107,"1"
"70328",1556.07,6070534,70,"1"
"70329",1564.42,5506604,63,"1"
"70330",1004.58,655529,7,"1"
"70331",1179.68,8069686,93,"1"
"70332",1205.05,1780114,20,"1"
"70333",1426.33,7232595,83,"1"
"70334",1673.25,8419907,97,"1"
"70335",1062.39,3591652,41,"1"
"70336",1267.57,5386168,62,"1"
"70337",1014.07,4306145,49,"1"
"70338",1206.73,1939316,22,"1"
"70339",1277.13,6273810,72,"1"
"70340",1701.87,1524793,17,"1"
"70341",1121.61,6332018,73,"1"
"70342",1702.29,1327286,15,"1"
"70343",1358.65,6543890,75,"1"
"70344",1272.86,7120810,82,"1"
"70345",1232.15,1016579,11,"1"
"70346",1743.59,1411518,16,"1"
"70347",1574.17,5745881,66,"1"
"70348",1324.93,7023160,81,"1"
"70349",1233.35,293507,3,"1"
"70350",1798.24,8144146,94,"1"
"70351",1046.08,7906713,91,"1"
"70352",1328.03,5065386,58,"1"
"70353",1475.84,5826390,67,"1"
"70354",1213.43,3931759,45,"1"
"70355",500.27,2898698,33,"1"
"70356",1131.27,6458697,74,"1"
"70357",1018.16,8596948,99,"1"
"70358",1205.01,2266663,26,"1"
"70359",1712.16,4719960,54,"1"
"70360",1043.48,7736419,89,"1"
"70361",1354.35,8329823,96,"1"
"70362",1104.48,2402369,27,"1"
"70363",1023.6,8283808,95,"1"
"70364",1156.93,6850809,79,"1"
"70365",1712.61,453074,5,"1"
"70366",1041.06,6237362,72,"1"
"70367",1179.01,2705765,31,"1"
"70368",1050.29,3403922,39,"1"
"70369",1046.01,1765854,20,"1"
"70370",1001.69,6450896,74,"1"
"70371",1361.16,3052094,35,"1"
"70372",1207.06,9296039,107,"1"
"70373",1015.66,1166219,13,"1"
"70374",1321.27,2717084,31,"1"
"70375",1857.39,4200615,48,"1"
"70376",1114.66,5287703,61,"1"
"70377",1053.25,5591771,64,"1"
"70378",2089.54,3235793,37,"1"
"70379",1134.78,4437577,51,"1"
"70380",1230,5000038,57,"1"
"70381",1104.01,1790772,20,"1"
"70382",1281.3,7562390,87,"1"
"70383",1171.58,7159815,82,"1"
"70384",1389.94,2548604,29,"1"
"70385",1440.85,5822824,67,"1"
"70386",1353.42,4885003,56,"1"
"70387",1164.33,6002813,69,"1"
"70388",1226.91,3840599,44,"1"
"70389",1153.48,3674457,42,"1"
"70390",1055.46,634349,7,"1"
"70391",1088.15,8194759,94,"1"
"70392",1576.46,4012351,46,"1"
"70393",4821.5,994563,11,"1"
"70394",1107.32,136978,1,"1"
"70395",1233.99,5120435,59,"1"
"70396",1185.72,1190871,13,"1"
"70397",1121.89,3400720,39,"1"
"70398",1209.8,7219842,83,"1"
"70399",1012.35,8086293,93,"1"
"70400",1472.43,6109801,70,"1"
"70401",1243.7,33000,0,"1"
"70402",1188.8,1233727,14,"1"
"70403",1219.83,7478770,86,"1"
"70404",1538.47,8159304,94,"1"
"70405",1006.22,712174,8,"1"
"70406",1346.45,984048,11,"1"
"70407",1289.87,493379,5,"1"
"70408",1204.09,145220,1,"1"
"70409",1258.09,7032585,81,"1"
"70410",1001.3,6202519,71,"1"
"70411",1138.49,2280298,26,"1"
"70412",1225.18,8080152,93,"1"
"70413",1067.32,8267296,95,"1"
"70414",1178.21,7808823,90,"1"
"70415",1671.28,3226097,37,"1"
"70416",1839.4,2146489,24,"1"
"70417",1460.68,209677,2,"1"
"70418",1635.3,3414147,39,"1"
"70419",1024.43,7317738,84,"1"
"70420",1077.31,3082614,35,"1"
"70421",1954.18,846640,9,"1"
"70422",1109.66,1693511,19,"1"
"70423",1276.95,2525766,29,"1"
"70424",1083.07,223679,2,"1"
"70425",1450.53,1271500,14,"1"
"70426",1117.77,9210283,106,"1"
"70427",1075.79,877888,10,"1"
"70428",1089.68,7109921,82,"1"
"70429",1311.83,7899888,91,"1"
"70430",1610.46,3242992,37,"1"
"70431",1291.38,4271751,49,"1"
"70432",1130.88,8943893,103,"1"
"70433",1423.23,3526723,40,"1"
"70434",1748.85,658310,7,"1"
"70435",17236.25,4697313,54,"1"
"70436",1233.74,7108041,82,"1"
"70437",1741.37,1498953,17,"1"
"70438",1598.72,3285846,38,"1"
"70439",1092.11,2988269,34,"1"
"70440",1061.65,708535,8,"1"
"70441",1198.44,7795740,90,"1"
"70442",1201.08,5371588,62,"1"
"70443",1205.4,814638,9,"1"
"70444",1218.85,6708211,77,"1"
"70445",1226.74,4609282,53,"1"
"70446",1113.37,2205304,25,"1"
"70447",1268.04,5628259,65,"1"
"70448",392.49,5815369,67,"1"
"70449",1303.65,3070411,35,"1"
"70450",1807.43,9033141,104,"1"
"70451",1188.8,1233727,14,"1"
"70452",1465.29,4173124,48,"1"
"70453",1569.41,336526,3,"1"
"70454",1355.88,6659727,77,"1"
"70455",1080.04,2048249,23,"1"
"70456",1161.6,8314280,96,"1"
"70457",1216.53,5731728,66,"1"
"70458",1541.52,7991286,92,"1"
"70459",1286.33,40469,0,"1"
"70460",1467.91,575334,6,"1"
"70461",1233.07,3901316,45,"1"
"70462",1155.82,2191148,25,"1"
"70463",1197.45,767153,8,"1"
"70464",1169.61,7834167,90,"1"
"70465",1167.58,7831853,90,"1"
"70466",1492.46,2666525,30,"1"
"70467",1899.63,6722879,77,"1"
"70468",1126.56,2476375,28,"1"
"70469",1506.12,9306440,107,"1"
"70470",1270.23,5669826,65,"1"
"70471",1085.19,8796158,101,"1"
"70472",1012.65,8945315,103,"1"
"70473",1245.78,6948544,80,"1"
"70474",1077.17,7071085,81,"1"
"70475",1036.22,5685975,65,"1"
"70476",1540.64,2636265,30,"1"
"70477",1301.57,5218205,60,"1"
"70478",1324.59,3244233,37,"1"
"70479",1392.14,1137765,13,"1"
"70480",1842.24,4636790,53,"1"
"70481",1360.83,4431172,51,"1"
"70482",1896.28,391100,4,"1"
"70483",1196.51,7733126,89,"1"
"70484",1145.03,4708152,54,"1"
"70485",1045.29,1367863,15,"1"
"70486",1151.89,5628558,65,"1"
"70487",1002.15,5684982,65,"1"
"70488",1056.03,4813306,55,"1"
"70489",1224.84,4211346,48,"1"
"70490",1046.01,1226359,14,"1"
"70491",1097.67,6282726,72,"1"
"70492",1427.05,450737,5,"1"
"70493",1094.45,3323867,38,"1"
"70494",1215.96,7206854,83,"1"
"70495",1229.91,3993443,46,"1"
"70496",1600.14,3460598,40,"1"
"70497",1016.41,2301013,26,"1"
"70498",1620.8,192926,2,"1"
"70499",1332.46,914979,10,"1"
"70500",1153.22,733832,8,"1"
"70501",1066.46,2003002,23,"1"
"70502",1606.46,1083461,12,"1"
"70503",1202.22,6061552,70,"1"
"70504",343.36,4724748,54,"1"
"70505",1755.64,4592323,53,"1"
"70506",1518.47,6454087,74,"1"
"70507",1031.1,3692134,42,"1"
"70508",1098.67,5737393,66,"1"
"70509",1325.95,5579014,64,"1"
"70510",1305.55,7767167,89,"1"
"70511",1204.97,8138026,94,"1"
"70512",1188.68,808693,9,"1"
"70513",1572.24,4275154,49,"1"
"70514",1729.81,478198,5,"1"
"70515",1653.65,3402284,39,"1"
"70516",1197.13,5236306,60,"1"
"70517",1428.76,7022446,81,"1"
"70518",1178.71,1164761,13,"1"
"70519",1033.18,2632213,30,"1"
"70520",1461.31,3766555,43,"1"
"70521",1229.28,8098404,93,"1"
"70522",1056.85,561811,6,"1"
"70523",1203.11,6702339,77,"1"
"70524",736.5,7087870,82,"1"
"70525",1047.44,3572389,41,"1"
"70526",1560.52,4804668,55,"1"
"70527",1276.22,5746522,66,"1"
"70528",1208.36,4613375,53,"1"
"70529",1645.07,4204869,48,"1"
"70530",1520.18,8251025,95,"1"
"70531",1923.94,3320240,38,"1"
"70532",1023.03,8962999,103,"1"
"70533",1512.12,5468521,63,"1"
"70534",1019.89,1897476,21,"1"
"70535",1287.18,8824486,102,"1"
"70536",1399.16,2405416,27,"1"
"70537",1775.07,8971665,103,"1"
"70538",1827.06,6695137,77,"1"
"70539",1233.07,3901316,45,"1"
"70540",1496.95,4692966,54,"1"
"70541",1045.49,1172203,13,"1"
"70542",1379.98,1691330,19,"1"
"70543",1015.36,7412630,85,"1"
"70544",1645.08,6838571,79,"1"
"70545",1000.47,1175679,13,"1"
"70546",1273.5,3248652,37,"1"
"70547",1884.37,5463079,63,"1"
"70548",2004.01,2198035,25,"1"
"70549",1541.28,8494321,98,"1"
"70550",1466.53,5198244,60,"1"
"70551",1058.7,1773679,20,"1"
"70552",1338.74,4802288,55,"1"
"70553",1430.64,2017384,23,"1"
"70554",1601.91,1835261,21,"1"
"70555",1197.45,767153,8,"1"
"70556",1119.67,8829281,102,"1"
"70557",1222.9,8890292,102,"1"
"70558",1199.94,3849735,44,"1"
"70559",1214.69,785106,9,"1"
"70560",1174.33,8078764,93,"1"
"70561",1252.59,528562,6,"1"
"70562",1179.62,6011439,69,"1"
"70563",1491.28,5816873,67,"1"
"70564",1210.06,1240290,14,"1"
"70565",1142.92,4645783,53,"1"
"70566",1405.7,1700901,19,"1"
"70567",1181.37,834918,9,"1"
"70568",2029.02,5332741,61,"1"
"70569",110.62,1345492,15,"1"
"70570",3733.5,5759994,66,"1"
"70571",1112.08,5483166,63,"1"
"70572",1317.52,4208230,48,"1"
"70573",632.08,9232116,106,"1"
"70574",1000.93,4554445,52,"1"
"70575",1126.84,6933750,80,"1"
"70576",1220.85,8836505,102,"1"
"70577",1018.1,4058073,46,"1"
"70578",1485.33,5400062,62,"1"
"70579",1290.49,1450600,16,"1"
"70580",1026.63,7364798,85,"1"
"70581",1274.65,4192305,48,"1"
"70582",1541.73,4453374,51,"1"
"70583",1073.49,1956374,22,"1"
"70584",1394.9,6507283,75,"1"
"70585",1168,132669,1,"1"
"70586",1225.4,9444614,109,"1"
"70587",1426.9,2114198,24,"1"
"70588",1458.78,6157834,71,"1"
"70589",1075.57,5243341,60,"1"
"70590",1219.38,3085650,35,"1"
"70591",1241.23,722823,8,"1"
"70592",1949.46,4813425,55,"1"
"70593",1006.07,7263350,84,"1"
"70594",1014.68,7933703,91,"1"
"70595",1048.37,9273533,107,"1"
"70596",1160.39,8671587,100,"1"
"70597",1185.57,2374843,27,"1"
"70598",1143.58,8430219,97,"1"
"70599",1176.18,2296754,26,"1"
"70600",1458.6,7026973,81,"1"
"70601",1450.52,5165721,59,"1"
"70602",1222.75,4006335,46,"1"
"70603",1161.78,412409,4,"1"
"70604",1608.05,371223,4,"1"
"70605",1610.76,3756348,43,"1"
"70606",1656.2,375149,4,"1"
"70607",1286.35,1334282,15,"1"
"70608",29301.4999999999,9030544,104,"1"
"70609",1053.77,6858106,79,"1"
"70610",1157.98,7565618,87,"1"
"70611",1251.88,207351,2,"1"
"70612",1262.55,5244791,60,"1"
"70613",1333.14,1065372,12,"1"
"70614",1286.33,2808391,32,"1"
"70615",1805.11,3925056,45,"1"
"70616",1414.62,8768952,101,"1"
"70617",1254.13,354523,4,"1"
"70618",1570.15,5757032,66,"1"
"70619",1174.47,5048116,58,"1"
"70620",1396.05,8532534,98,"1"
"70621",1002.86,364226,4,"1"
"70622",1912.35,560366,6,"1"
"70623",1387.43,8423378,97,"1"
"70624",1823.27,5512542,63,"1"
"70625",1137.25,8241603,95,"1"
"70626",1348.43,2437595,28,"1"
"70627",1029.79,2879788,33,"1"
"70628",1168.8,9018826,104,"1"
"70629",1449.62,5321333,61,"1"
"70630",1016.7,5238353,60,"1"
"70631",1078.52,5826186,67,"1"
"70632",1035.37,5807280,67,"1"
"70633",645.36,2649101,30,"1"
"70634",1239.9,2556397,29,"1"
"70635",1450.39,2461096,28,"1"
"70636",1389.36,5927020,68,"1"
"70637",1046.49,8687467,100,"1"
"70638",1151.81,2395632,27,"1"
"70639",1396.98,1822199,21,"1"
"70640",1063.56,4621654,53,"1"
"70641",1403.01,389871,4,"1"
"70642",1006.73,3254554,37,"1"
"70643",1555.24,728029,8,"1"
"70644",1407.21,644487,7,"1"
"70645",1502.26,6307262,73,"1"
"70646",1165.44,3358359,38,"1"
"70647",17152,3264169,37,"1"
"70648",1192.48,6511787,75,"1"
"70649",1276.35,854463,9,"1"
"70650",1092.6,428818,4,"1"
"70651",1838.13,7046477,81,"1"
"70652",1027.45,5108867,59,"1"
"70653",1027.38,4511730,52,"1"
"70654",1231.11,7231020,83,"1"
"70655",1034.69,8226837,95,"1"
"70656",1786.65,8694428,100,"1"
"70657",1321.77,4527907,52,"1"
"70658",1087.04,2286241,26,"1"
"70659",1167.58,4769999,55,"1"
"70660",1051.83,2656444,30,"1"
"70661",1192.93,7580530,87,"1"
"70662",1382.66,196451,2,"1"
"70663",1029.81,7144096,82,"1"
"70664",24730.5,2936199,33,"1"
"70665",1056.91,8670378,100,"1"
"70666",1192.04,8779775,101,"1"
"70667",1065.11,5162984,59,"1"
"70668",1368.97,2205909,25,"1"
"70669",24738.9999999999,4124629,47,"1"
"70670",1043.1,1345380,15,"1"
"70671",1622.67,3146263,36,"1"
"70672",1044.47,8375308,96,"1"
"70673",1000.04,8581016,99,"1"
"70674",1162.91,1433992,16,"1"
"70675",1329.57,1354210,15,"1"
"70676",1565.94,3724041,43,"1"
"70677",1333.5,7121525,82,"1"
"70678",1678.96,2637328,30,"1"
"70679",1054.4,1356691,15,"1"
"70680",1193.9,5763233,66,"1"
"70681",1084.5,1684481,19,"1"
"70682",1129.58,5552160,64,"1"
"70683",1221.11,3337723,38,"1"
"70684",1687.94,5480306,63,"1"
"70685",1419.99,5941310,68,"1"
"70686",1165.37,3354446,38,"1"
"70687",1023.66,2543139,29,"1"
"70688",1492.6,391553,4,"1"
"70689",1045.95,3206403,37,"1"
"70690",1161.29,2289058,26,"1"
"70691",1401.37,2362192,27,"1"
"70692",1157.94,5877148,68,"1"
"70693",1478.08,6697958,77,"1"
"70694",1127.88,3468751,40,"1"
"70695",1024.48,2469103,28,"1"
"70696",1130.54,7467367,86,"1"
"70697",1410.74,2279961,26,"1"
"70698",1508.89,407505,4,"1"
"70699",1694.32,5755653,66,"1"
"70700",1065.96,2362007,27,"1"
"70701",1755.56,3505093,40,"1"
"70702",1517.91,5394044,62,"1"
"70703",1721.01,1208793,13,"1"
"70704",1009.5,1698062,19,"1"
"70705",1444.74,8889802,102,"1"
"70706",1064.46,2208631,25,"1"
"70707",1047.27,7396348,85,"1"
"70708",93.85,9040344,104,"1"
"70709",1396.77,4470737,51,"1"
"70710",1299.91,7828346,90,"1"
"70711",1011.3,99418,1,"1"
"70712",1172.61,5599880,64,"1"
"70713",1647.01,8088992,93,"1"
"70714",1037.72,6891260,79,"1"
"70715",1492.22,1605146,18,"1"
"70716",1243.92,1944151,22,"1"
"70717",1385.46,6495511,75,"1"
"70718",1086.26,5544143,64,"1"
"70719",1019.74,4311402,49,"1"
"70720",1125.6,1542550,17,"1"
"70721",1197.05,2029727,23,"1"
"70722",1518.87,7248091,83,"1"
"70723",1050.38,744229,8,"1"
"70724",1706.14,9193219,106,"1"
"70725",1151.63,6614216,76,"1"
"70726",1148.59,211474,2,"1"
"70727",1231.17,8770209,101,"1"
"70728",1727.5,5279509,61,"1"
"70729",2044.05,6803966,78,"1"
"70730",1099.2,2740299,31,"1"
"70731",2070.55,5677087,65,"1"
"70732",1604.65,7874627,91,"1"
"70733",1408.88,4464569,51,"1"
"70734",1140.1,8336696,96,"1"
"70735",1123.04,3243375,37,"1"
"70736",1315.01,6582035,76,"1"
"70737",1427.05,450737,5,"1"
"70738",1454.52,3332131,38,"1"
"70739",1401.78,4019265,46,"1"
"70740",1525.72,4865074,56,"1"
"70741",1067.58,2528493,29,"1"
"70742",1438.93,3000177,34,"1"
"70743",1106.24,6113010,70,"1"
"70744",2070.55,5677087,65,"1"
"70745",827.7,6847700,79,"1"
"70746",1190.77,5845541,67,"1"
"70747",1253.18,9092809,105,"1"
"70748",1142.83,2545801,29,"1"
"70749",1055.92,4093043,47,"1"
"70750",1348.56,8595067,99,"1"
"70751",1019.94,1076810,12,"1"
"70752",1405.53,3390406,39,"1"
"70753",1284.78,8367582,96,"1"
"70754",1618.36,7621794,88,"1"
"70755",1221.11,3337723,38,"1"
"70756",1005.53,8435571,97,"1"
"70757",1242.37,7368280,85,"1"
"70758",1252.76,748140,8,"1"
"70759",1121.02,2703465,31,"1"
"70760",1521.72,2995270,34,"1"
"70761",1295.83,8298097,96,"1"
"70762",1098.36,1885094,21,"1"
"70763",1306.37,5405845,62,"1"
"70764",1040.51,1223318,14,"1"
"70765",1183.01,311128,3,"1"
"70766",1160.01,1590343,18,"1"
"70767",1070.8,4952666,57,"1"
"70768",1585.17,9013846,104,"1"
"70769",1291.74,8655490,100,"1"
"70770",1043.51,5735813,66,"1"
"70771",1717.07,9205614,106,"1"
"70772",1144.58,7026707,81,"1"
"70773",1108.64,399603,4,"1"
"70774",1125.7,5062589,58,"1"
"70775",1603.16,5159802,59,"1"
"70776",14750.5,3140292,36,"1"
"70777",1332.41,8864695,102,"1"
"70778",1159.95,2202594,25,"1"
"70779",1447.41,127814,1,"1"
"70780",1416.12,5396398,62,"1"
"70781",1055.73,3509504,40,"1"
"70782",1098.57,1942248,22,"1"
"70783",1345.96,6837728,79,"1"
"70784",1324.45,569853,6,"1"
"70785",1451.43,3390695,39,"1"
"70786",1613.67,5060994,58,"1"
"70787",1152.66,2308830,26,"1"
"70788",1026.18,3631697,42,"1"
"70789",1296.73,8610119,99,"1"
"70790",1026.18,3631697,42,"1"
"70791",1224.51,6286794,72,"1"
"70792",1177.15,2116637,24,"1"
"70793",1492.23,6161002,71,"1"
"70794",1562.72,2375497,27,"1"
"70795",1224.05,7479373,86,"1"
"70796",1126.59,118947,1,"1"
"70797",1563.31,3409529,39,"1"
"70798",1008.05,1357404,15,"1"
"70799",1435.24,3715514,43,"1"
"70800",1118.98,5315558,61,"1"
"70801",1088.33,2978818,34,"1"
"70802",1285.07,1689653,19,"1"
"70803",1028.15,2373234,27,"1"
"70804",382.85,2631583,30,"1"
"70805",1271.86,1017829,11,"1"
"70806",1551.13,4052665,46,"1"
"70807",1451.29,5304357,61,"1"
"70808",1476.14,2722574,31,"1"
"70809",1310,7666436,88,"1"
"70810",1544.44,6268891,72,"1"
"70811",1177.77,7821835,90,"1"
"70812",1127.51,52285,0,"1"
"70813",1020.08,3920786,45,"1"
"70814",1200.66,7474457,86,"1"
"70815",1576.46,4012351,46,"1"
"70816",1055.67,3187509,36,"1"
"70817",1198.8,5559009,64,"1"
"70818",1144.69,1965697,22,"1"
"70819",1260.33,2107258,24,"1"
"70820",2099.18,7736916,89,"1"
"70821",1013.9,648522,7,"1"
"70822",1373.09,1235918,14,"1"
"70823",1189.61,4625346,53,"1"
"70824",1509.65,5920080,68,"1"
"70825",1152.04,8939465,103,"1"
